id,cuisine,ingredients
29096,cajun_creole,"['diced onions', 'kosher salt', 'fresh thyme', 'diced celery', 'ground cloves', 'cayenne', 'bacon', 'diced bell pepper', 'water', 'cinnamon', 'chopped garlic', 'black pepper', 'whole peeled tomatoes', 'okra']"
34429,french,"['unsalted butter', 'grated Gruyère cheese', 'all-purpose flour', 'beef broth', 'french bread', 'onions']"
15727,chinese,"['minced ginger', 'green onions', 'cooking wine', 'sugar', 'pork rind', 'ground pork', 'oyster sauce', 'cold water', 'light soy sauce', 'sesame oil', 'salt', 'water', 'flour', 'ginger']"
14802,irish,"['pepper', 'beer', 'cabbage', 'beef brisket', 'bay leaf', 'yukon gold potatoes', 'onions', 'water', 'carrots']"
14816,chinese,"['white pepper', 'rice wine', 'salt', 'chicken thighs', 'sugar', 'sesame seeds', 'sesame oil', 'corn starch', 'soy sauce', 'cooking oil', 'ginger', 'ginger root', 'chili pepper', 'szechwan peppercorns', 'scallions']"
31115,japanese,"['large egg whites', 'large eggs', 'sugar', 'mirin', 'scallions', 'reduced sodium soy sauce', 'boneless skinless chicken breasts', 'reduced sodium chicken broth', 'quick cooking brown rice']"
27127,thai,"['fish sauce', 'chili oil', 'boneless skinless chicken breast halves', 'curry powder', 'ground coriander', 'peanuts', 'coconut milk', 'water', 'peanut sauce', 'chopped cilantro fresh']"
48440,spanish,"['olive oil', 'salt', 'monkfish', 'dry sherry', 'fresh parsley', 'slivered almonds', 'ground black pepper', 'red bell pepper', 'bottled clam juice', 'garlic', 'onions']"
14820,japanese,"['avocado', 'soba noodles', 'kirby cucumbers', 'mango', 'smoked salmon', 'seaweed', 'sauce']"
48996,cajun_creole,"['hot pepper sauce', 'low salt chicken broth', 'whole okra', 'diced tomatoes', 'dried thyme', 'all-purpose flour', 'boneless chicken skinless thigh', 'vegetable oil']"
16193,greek,"['cherry tomatoes', 'purple onion', 'green bell pepper', 'kalamata', 'fresh lemon juice', 'seedless cucumber', 'extra-virgin olive oil', 'feta cheese', 'fresh oregano']"
35193,chinese,"['brown sugar', 'pork chops', 'hoisin sauce', 'sweet pepper', 'green beans', 'soy sauce', 'mirin', 'thai chile', 'chinese five-spice powder', 'honey', 'Sriracha', 'garlic', 'Chinese egg noodles', 'sugar', 'minced onion', 'ginger', 'peanut oil']"
26961,chinese,"['ground chicken', 'honey', 'green onions', 'ground ginger', 'cider vinegar', 'almond flour', 'tamari soy sauce', 'kosher salt', 'sesame seeds', 'red pepper', 'eggs', 'fresh cilantro', 'garlic powder']"
8307,chinese,"['black pepper', 'salt', 'canola oil', 'wonton wrappers', 'scallions', 'fresh ginger', 'rice vinegar', 'low sodium soy sauce', 'ground pork', 'large shrimp']"
27947,indian,"['cooked rice', 'honey', 'paprika', 'large shrimp', 'plain yogurt', 'lemon wedge', 'garlic', 'sliced almonds', 'garam masala', 'whipping cream', 'ground cumin', 'tomato paste', 'fresh cilantro', 'butter', 'tandoori paste']"
14325,indian,"['garam masala', 'purple onion', 'coconut milk', 'ground turmeric', 'garlic paste', 'ground red pepper', 'cardamom pods', 'medium shrimp', 'black peppercorns', 'roma tomatoes', 'salt', 'bay leaf', 'ginger paste', 'green bell pepper', 'sunflower oil', 'cinnamon sticks', 'cashew nuts']"
35980,vietnamese,"['sugar', 'jalapeno chilies', 'cilantro sprigs', 'shiitake mushroom caps', 'water', 'peeled fresh ginger', 'carrots', 'low sodium soy sauce', 'ground black pepper', 'green onions', 'cucumber', 'kosher salt', 'french bread', 'rice vinegar', 'canola oil']"
29105,chinese,"['celery ribs', 'sesame seeds', 'boneless skinless chicken breasts', 'salt', 'beansprouts', 'pepper', 'broccoli florets', 'red pepper', 'carrots', 'soy sauce', 'shiitake', 'sesame oil', 'chili sauce', 'olive oil', 'green onions', 'teriyaki sauce', 'baby corn']"
42586,french,"['potatoes', 'salt', 'chicken bouillon', 'chives', 'ground black pepper', 'butter', 'nutmeg', 'leeks', 'sour cream']"
10049,thai,"['basa fillets', 'salt', 'Thai red curry paste', 'oyster sauce', 'vegetable oil', 'rice vinegar', 'fish sauce', 'cornflour', 'lime leaves']"
44912,moroccan,"['ground ginger', 'olive oil', 'large garlic cloves', 'fresh lemon juice', 'chopped cilantro fresh', 'hungarian sweet paprika', 'tumeric', 'ground black pepper', 'ground coriander', 'chicken thighs', 'tomatoes', 'eggplant', 'chicken drumsticks', 'onions', 'ground cumin', 'fennel seeds', 'water', 'celtic salt', 'blanched almonds', 'marjoram']"
45011,korean,"['chili pepper', 'white rice vinegar', 'fresh ginger', 'napa cabbage', 'gochugaru', 'scallions', 'minced garlic', 'coarse salt']"
43168,greek,"['pepper', 'feta cheese crumbles', 'butter', 'water', 'eggs', 'salt']"
16476,indian,"['clove', 'water', 'raisins', 'black pepper', 'lemon zest', 'cinnamon sticks', 'molasses', 'fresh ginger root', 'garlic', 'cider vinegar', 'serrano peppers', 'mango']"
45612,french,"['pepper', 'oil', 'cranberry sauce', 'dry bread crumbs', 'salt', 'eggs', 'brie cheese']"
5561,korean,"['soy sauce', 'napa cabbage', 'persimmon', 'toasted sesame seeds', 'mashed potatoes', 'pumpkin', 'ginger', 'kelp', 'Korean chile flakes', 'water', 'coarse sea salt', 'dried shiitake mushrooms', 'chiles', 'green onions', 'garlic', 'onions']"
21438,french,"['dried thyme', 'shallots', 'sliced mushrooms', 'minced garlic', 'ground black pepper', 'fresh lemon juice', 'fresh basil', 'sea scallops', 'salt', 'tomato paste', 'olive oil', 'diced tomatoes']"
7546,chinese,"['fish sauce', 'lime', 'red wine', 'onions', 'tomato paste', 'water', 'oxtails', 'garlic', 'ketchup', 'whole milk', 'virgin coconut oil', 'soy sauce', 'cherry tomatoes', 'all purpose unbleached flour']"
43440,brazilian,"['muscovado sugar', 'crushed ice', 'fresh lime', 'cachaca', 'sugar cane']"
41679,cajun_creole,"['yellow squash', 'salt', 'white onion', 'cajun seasoning', 'zucchini', 'cayenne pepper', 'mild olive oil', 'worcestershire sauce']"
20675,french,"['tomatoes', 'dried tarragon leaves', 'vinaigrette', 'salmon fillets', 'romaine lettuce leaves', 'red potato', 'hard-boiled egg', 'green beans', 'capers', 'green onions']"
23781,french,"['sweetened coconut flakes', 'chopped pecans', 'unflavored gelatin', '1% low-fat milk', 'vanilla extract', 'dark chocolate chip', 'whipped topping']"
42812,japanese,"['yellow miso', 'peeled fresh ginger', 'sliced green onions', 'mirin', 'dark sesame oil', 'sesame seeds', 'crushed red pepper', 'japanese eggplants', 'cooking spray', 'garlic cloves']"
12001,vietnamese,"['water', 'fish sauce', 'garlic', 'sugar']"
6276,cajun_creole,"['fat free less sodium chicken broth', 'olive oil', 'diced tomatoes', 'bay leaf', 'long grain white rice', 'tomato paste', 'water', 'hot pepper sauce', 'chopped onion', 'fresh parsley', 'minced garlic', 'ground black pepper', 'paprika', 'medium shrimp', 'dried oregano', 'andouille sausage', 'dried thyme', 'onion powder', 'red bell pepper', 'garlic salt']"
32784,irish,"['fat free beef broth', 'black pepper', 'cooking spray', 'chopped onion', 'mashed potatoes', 'fat free milk', 'paprika', 'leg of lamb', 'tomato paste', 'water', 'worcestershire sauce', 'corn starch', 'green bell pepper', 'grated parmesan cheese', 'salt', 'frozen peas and carrots']"
41214,vietnamese,"['pepper', 'green onions', 'extra-virgin olive oil', 'jalapeno chilies', 'cilantro', 'whole wheat thin spaghetti', 'lime juice', 'sesame oil', 'garlic cloves', 'fish sauce', 'low sodium chicken broth', 'button mushrooms', 'large shrimp']"
44161,chinese,"['fresh ginger root', 'napa cabbage', 'corn starch', 'soy sauce', 'green onions', 'ground pork', 'fresh ginger', 'wonton wrappers', 'seasoned rice wine vinegar', 'egg whites', 'dry sherry']"
20542,greek,"['pitas', 'lemon', 'juice', 'kosher salt', 'mint leaves', 'fresh oregano', 'ground lamb', 'olive oil', 'chives', 'english cucumber', 'ground black pepper', 'garlic', 'greek yogurt']"
20423,british,"['eggs', 'butter', 'milk', 'flour', 'sausage links']"
1149,thai,"['firmly packed brown sugar', 'thai green curry paste', 'reduced fat coconut milk', 'cooked chicken', 'bamboo shoots', 'chicken broth', 'soy sauce', 'fresh basil leaves', 'cooked rice', 'corn starch']"
19956,thai,"['white vinegar', 'thai chile', 'granulated sugar', 'water', 'kosher salt', 'garlic cloves']"
2393,chinese,"['soy sauce', 'chili powder', 'rice vinegar', 'beef steak', 'fresh ginger', 'vegetable oil', 'corn starch', 'red chili peppers', 'orange marmalade', 'garlic', 'cooked white rice', 'kosher salt', 'sesame oil', 'orange juice']"
4170,japanese,"['eggs', 'baking soda', 'soy sauce', 'mentsuyu', 'sake', 'mirin', 'water']"
44216,korean,"['water', 'garlic cloves', 'sambal ulek', 'lower sodium soy sauce', 'canola oil', 'sugar', 'top sirloin steak', 'sliced green onions', 'rice sticks', 'fresh lime juice']"
40066,french,"['water', 'worcestershire sauce', 'onions', 'sugar', 'unsalted butter', 'all-purpose flour', 'ground black pepper', 'gruyere cheese', 'baguette', 'dry white wine', 'less sodium beef broth']"
19911,french,"['dried lavender blossoms', 'pears', 'fresh lemon juice', 'whole milk ricotta cheese', 'sugar', 'blackberries']"
36234,vietnamese,"['fennel seeds', 'low sodium chicken broth', 'chile de arbol', 'scallions', 'onions', 'unsalted roasted peanuts', 'vegetable oil', 'cilantro leaves', 'cinnamon sticks', 'ground black pepper', 'ginger', 'meat bones', 'mung bean sprouts', 'kosher salt', 'lime wedges', 'star anise', 'garlic cloves', 'thin rice stick noodles']"
39768,chinese,"['red beans', 'shortening', 'glutinous rice flour', 'powdered sugar', 'seeds', 'milk', 'carrots']"
40201,french,"['sugar', 'honey', 'buckwheat honey', 'garbanzo bean flour', 'flaxseed', 'sweet rice flour', 'pectin', 'tapioca flour', 'dry yeast', 'poppy seeds', 'buckwheat flour', 'double-acting baking powder', 'sponge', 'water', 'teff', 'sea salt', 'brown rice flour', 'psyllium husks', 'sunflower seeds', 'millet', 'grapeseed oil', 'gluten-free oat', 'oil']"
35215,chinese,"['white pepper', 'ginger', 'sugar', 'Shaoxing wine', 'oil', 'water', 'scallions', 'soy sauce', 'sesame oil', 'fish']"
22950,japanese,"['sugar', 'salt', 'chile sauce', 'japanese rice', 'yellowfin', 'scallions', 'chili oil', 'rice vinegar', 'masago', 'yaki-nori', 'konbu']"
34612,french,"['white bread', 'dry white wine', 'all-purpose flour', 'olive oil', 'shallots', 'roquefort cheese', 'fresh shiitake mushrooms', 'brie cheese', 'vegetables', 'chopped fresh thyme']"
15450,moroccan,"['pitted kalamata olives', 'white wine vinegar', 'paprika', 'fresh parsley', 'tangerine', 'cayenne pepper', 'butter lettuce', 'extra-virgin olive oil', 'ground cumin']"
30059,vietnamese,"['fresh ginger', 'rice vinegar', 'fresh lime juice', 'soy sauce', 'red pepper flakes', 'garlic cloves', 'hero rolls', 'cilantro leaves', 'carrots', 'sugar', 'flank steak', 'scallions']"
6027,french,"['shallots', 'ground black pepper', 'fine sea salt', 'salad', 'red wine vinegar', 'dijon mustard', 'hazelnut oil']"
1005,thai,"['shallots', 'thai green curry paste', 'fresh basil', 'red bell pepper', 'unsweetened coconut milk', 'vegetable oil', 'boneless skinless chicken breast halves', 'fish sauce', 'fresh lime juice']"
15618,indian,"['fennel seeds', 'fennel', 'vegetable oil', 'garlic', 'cumin', 'red snapper', 'fenugreek', 'ginger', 'onions', 'tomatoes', 'chili powder', 'white rice', 'ground turmeric', 'curry leaves', 'tamarind pulp', 'coarse salt', 'coconut milk', 'ground cumin']"
48131,chinese,"['soy sauce', 'sesame oil', 'broccoli', 'canola oil', 'red cabbage', 'rice vinegar', 'carrots', 'shiitake', 'chili oil', 'garlic cloves', 'fresh ginger', 'ramen noodles', 'firm tofu']"
21364,indian,"['salt', 'curds', 'all-purpose flour', 'sugar']"
23486,irish,"['baking soda', 'all-purpose flour', 'confectioners sugar', 'eggs', 'vanilla extract', 'cream cheese', 'dark chocolate', 'crème fraîche', 'beer', 'unsalted butter', 'superfine white sugar', 'unsweetened cocoa powder']"
39976,greek,"['pita bread', 'rice vinegar', 'fresh mint', 'garlic', 'feta cheese crumbles', 'dried oregano', 'sliced tomatoes', 'salt', 'cucumber', 'ground lamb', 'black pepper', 'garlic cloves', 'sour cream']"
23324,russian,"['sugar', 'cinnamon', 'fresh blueberries', 'all-purpose flour', 'egg whites', 'salt', 'cold water', 'egg yolks', 'sour cream']"
43188,russian,"['vodka', 'sour cherries', 'sugar']"
35782,korean,"['brown sugar', 'asian pear', 'beef rib short', 'black pepper', 'extract', 'kiwi', 'soy sauce', 'sesame oil', 'onions', 'low sodium soy sauce', 'garlic powder', 'ginger']"
140,jamaican,"['brown sugar', 'lime', 'cold water', 'lemon', 'molasses']"
44845,spanish,"['sugar', 'cinnamon sticks', 'heavy cream', 'large eggs', 'ground cinnamon', 'vanilla extract']"
17110,cajun_creole,"['water', 'old bay seasoning', 'crabmeat', 'milk', 'dry sherry', 'corn starch', 'half & half', 'whipping cream', 'onions', 'celery ribs', 'butter', 'salt']"
47524,russian,"['large egg yolks', 'salt', 'brandy', 'baking powder', 'walnuts', 'ground cloves', 'vanilla extract', 'powdered sugar', 'unsalted butter', 'all-purpose flour']"
47177,thai,"['kosher salt', 'olive oil', 'garlic', 'thai green curry paste', 'unsalted chicken stock', 'fresh cilantro', 'green onions', 'carrots', 'lacinato kale', 'fresh lime', 'fresh ginger', 'dried rice noodles', 'scallops', 'lime', 'light coconut milk', 'shrimp']"
4833,french,"['black peppercorns', 'dry white wine', 'yellow onion', 'olive oil', 'chopped celery', 'bay leaf', 'water', 'garlic', 'thyme', 'ground black pepper', 'salt', 'fish']"
894,irish,"['shortening', 'cake flour', 'sour cream', 'ground nutmeg', 'all-purpose flour', 'granny smith apples', 'salt', 'white sugar', 'eggs', 'unsalted butter', 'lemon juice']"
37834,russian,"['large eggs', 'maple syrup', 'granulated sugar', 'buttermilk', 'baking soda', 'butter', 'all-purpose flour', 'kosher salt', 'vegetable oil', 'jam']"
46809,japanese,"['sake', 'rice vinegar', 'sesame oil', 'soy sauce', 'canola oil', 'sugar', 'gingerroot']"
12782,vietnamese,"['reduced sodium chicken broth', 'rice noodles', 'scallions', 'snow peas', 'lime', 'basil', 'red bell pepper', 'shredded carrots', 'ginger', 'fresh lime juice', 'clove', 'boneless skinless chicken breasts', 'star anise', 'chopped cilantro fresh']"
1210,thai,"['lime juice', 'peanut oil', 'splenda no calorie sweetener', 'eggs', 'zucchini', 'beansprouts', 'peanuts', 'scallions', 'chopped garlic', 'fish sauce', 'rice vinegar', 'chopped cilantro']"
27336,korean,"['red leaf lettuce', 'red pepper flakes', 'white vinegar', 'green onions', 'water', 'white sugar', 'soy sauce', 'sesame oil']"
34015,irish,"['pepper', 'salt', 'yukon gold potatoes', 'vegetable oil cooking spray', '1% low-fat milk', 'green onions']"
3053,cajun_creole,"['spinach', 'green onions', 'all-purpose flour', 'cabbage', 'bacon drippings', 'boneless chop pork', 'butter', 'onions', 'turnip greens', 'mustard greens', 'celery', 'lettuce', 'seasoning salt', 'salt', 'garlic salt']"
45580,chinese,"['soy sauce', 'spring onions', 'pork belly', 'sweet chili sauce', 'chinese five-spice powder', 'fresh ginger root']"
10287,thai,"['lime', 'oil', 'sugar', 'red grape', 'salad', 'steamed rice', 'beansprouts', 'red chili peppers', 'beef rump steaks']"
7962,cajun_creole,"['white onion', 'jalapeno chilies', 'garlic', 'creole seasoning', 'red bell pepper', 'sliced green onions', 'chicken stock', 'pepper', 'boneless skinless chicken breasts', 'salt', 'okra', 'celery', 'green bell pepper', 'crushed tomatoes', 'brown rice', 'hot sauce', 'shrimp', 'bay leaf', 'andouille sausage', 'olive oil', 'yellow bell pepper', 'cayenne pepper', 'thyme', 'fresh parsley']"
16637,chinese,"['spring onions', 'carrots', 'dark soy sauce', 'rice', 'garlic', 'large eggs', 'oil']"
32354,thai,"['reduced fat coconut milk', 'lemon grass', 'red curry paste', 'medium shrimp', 'ground ginger', 'baby spinach leaves', 'rice noodles', 'fresh lime juice', 'soy sauce', 'green onions', 'sliced mushrooms', 'white sugar', 'chicken broth', 'olive oil', 'garlic', 'chopped cilantro']"
44110,jamaican,"['black pepper', 'ground nutmeg', 'chicken breasts', 'cilantro', 'ground allspice', 'mayonaise', 'peanuts', 'lettuce leaves', 'slaw mix', 'salt', 'sugar', 'garlic powder', 'green onions', 'paprika', 'cayenne pepper', 'ground cinnamon', 'lime', 'jamaican jerk season', 'onion powder', 'crushed red pepper', 'dried parsley']"
20314,korean,"['water', 'fish stock', 'carrots', 'sugar', 'leeks', 'salt', 'onions', 'potato starch', 'flour', 'ponzu', 'chillies', 'pepper', 'sesame oil', 'sauce']"
36885,japanese,"['lime', 'sunflower oil', 'soba noodles', 'brown rice vinegar', 'basil leaves', 'purple onion', 'toasted sesame oil', 'tofu', 'eggplant', 'fine sea salt', 'garlic cloves', 'fresh cilantro', 'red pepper flakes', 'cane sugar', 'mango']"
22013,indian,"['shallots', 'phyllo pastry', 'curry powder', 'oil', 'salt', 'onions', 'beef', 'thyme']"
31506,french,"['eggs', 'flour', 'dijon mustard', 'grated Gruyère cheese', 'ground black pepper', 'butter', 'grated parmesan cheese']"
42595,greek,"['coarse salt', 'fresh lemon juice', 'freshly ground pepper', 'extra-virgin olive oil', 'greek yogurt', 'eggplant', 'garlic cloves']"
49256,japanese,"['cockles', 'bonito flakes', 'konbu', 'white miso', 'seaweed', 'water', 'fresh mushrooms', 'firm silken tofu', 'scallions']"
34543,moroccan,"['minced garlic', 'salt', 'ground cumin', 'hungarian paprika', 'leg of lamb', 'ground black pepper', 'chopped cilantro', 'olive oil', 'fresh lemon juice']"
40619,japanese,"['amberjack fillet', 'rice vinegar', 'fresh pineapple', 'brown sugar', 'fresh orange juice', 'low sodium soy sauce', 'cooking spray', 'garlic cloves', 'red bell pepper', 'green bell pepper', 'peeled fresh ginger', 'fresh lemon juice']"
36854,greek,"['feta cheese', 'garlic cloves', 'French bread loaves', 'kalamata', 'cucumber', 'green bell pepper', 'salt', 'oregano', 'tomatoes', 'extra-virgin olive oil', 'onions']"
23425,indian,"['tomato paste', 'capsicum', 'dried red chile peppers', 'water', 'salt', 'ginger paste', 'coconut oil', 'paneer', 'onions', 'garam masala', 'cumin seed', 'ground cumin']"
